finOrg_id,name,country_code,region,investment_rounds,invested_companies,milestones,relationships,years_invested
4832,Tecnet capital Technologiemanagement,unknown,unknown,1,1,0,0,0.0
4833,Austria Wirtschaftsservice Gesellschaft,unknown,unknown,1,1,0,0,0.0
4834,NÃ Beteiligungsfinanzierungen,unknown,unknown,1,1,0,0,0.0
4835,The Walsingham Fund,CAN,Toronto,4,3,0,1,5.28
4836,Merion Investment Partners,USA,Philadelphia,2,1,0,0,1.5
4837,Ann Arbor SPARK,USA,Detroit,3,3,1,2,5.83
4839,SOSventures,IRL,Cork,19,17,2,17,6.31
484,Institutional Venture Partners,USA,SF Bay,82,64,3,32,14.7
4842,Harrison Street Real Estate Capital,USA,Chicago,1,1,0,1,0.0
4844,Signal Equity Partners,USA,New York,1,1,0,0,0.0
4845,Clal Industries and Investments (CII),unknown,unknown,7,4,0,2,8.59
4846,Friedli Corporate Finance,unknown,unknown,5,4,0,0,6.9
4848,"lessin X2, llc",unknown,unknown,1,1,0,2,0.0
4850,FLOODGATE,USA,SF Bay,143,107,5,5,8.34
4851,GulfSouth Capital,USA,Jackson,4,3,0,0,1.33
4853,SBI Ven Capital,SGP,Singapore,2,2,1,5,2.36
4854,TH Venture Capital Enterprise,unknown,unknown,1,1,0,0,0.0
4856,IA Capital Partners,unknown,unknown,2,1,0,2,1.98
4859,El Dorado Investment,USA,Phoenix,2,1,0,0,1.14
4860,Southwest Mezzanine Investments,unknown,unknown,2,2,0,0,1.52
4862,Accede Capital,AUS,Sydney,4,3,0,0,1.89
4864,Capimont,CAN,Montreal,1,1,0,0,0.0
4865,Outaouais Regional Solidarity Fund,unknown,unknown,2,1,0,0,2.52
4866,Écho Capital FIER Outaouais,CAN,Montreal,1,1,0,0,0.0
4867,SPARK VCT,GBR,London,4,3,0,0,1.94
4868,Caja Navarra,ESP,Navarra,3,3,0,0,2.59
487,Acacia Capital Partners,GBR,Fulbourn; Cambridge,5,3,0,3,2.93
4870,Mitsui Sumitomo Insurance Company,JPN,Tokyo,1,1,0,0,0.0
4871,Lazard Technology Partners,USA,New York,6,6,0,4,5.34
4872,West Side Investments,unknown,unknown,1,1,0,0,0.0
4873,Bridge Bank,USA,SF Bay,9,9,0,0,7.73
4874,SFR Developpement,FRA,Paris,4,4,0,0,5.04
4875,BlueSky Capital,CAN,Toronto,3,3,0,0,5.98
4876,MidMark Capital,USA,Morristown,1,1,0,0,0.0
4877,Piper Jaffray Private Capital Group,USA,Saratoga Springs,2,2,0,8,4.24
4878,Seacoast Capital Partners,USA,Boston,4,4,0,5,8.04
4879,Powe Capital Management,GBR,London,1,1,0,0,0.0
488,Spark Ventures,GBR,London,21,16,0,12,6.59
4880,Vivium Life Private Equity,unknown,unknown,1,1,0,0,0.0
4881,Partners at Venture,unknown,unknown,1,1,0,0,0.0
4882,Audiolux,LUX,Leudelange,1,1,0,0,0.0
4883,Meusinvest,BEL,Liege,1,1,0,0,0.0
4884,Lynx Capital Ventures,unknown,unknown,1,1,0,0,0.0
4885,Ottawa Angel alliance,unknown,unknown,2,2,0,0,0.54
4886,Evolution Capital,THA,Bangkok,2,2,0,4,4.35
4887,Lunar Group Capital,CHN,Shanghai,1,1,0,0,0.0
4888,Penta Capital,GBR,London,2,1,0,0,0.79
4889,Lanza Tech Ventures,USA,SF Bay,3,2,0,0,4.2
489,Sunbridge Partners,USA,Cleveland,14,9,0,11,6.99
4890,Occam Capital,USA,Rochester,2,2,0,0,6.05
4891,Rothschild Investment Partners,unknown,unknown,1,1,0,0,0.0
4892,BAN Vlaanderen,BEL,Hasselt,1,1,0,0,0.0
4893,The Institute for the Promotion of Innovation by Science and Technology in Flanders,BEL,Brussels,1,1,0,1,0.0
4894,GIMV ARKIV ICT Fund,unknown,unknown,2,2,0,0,6.64
4895,Dansk Erhvervsinvestering,DNK,København K,1,1,0,0,0.0
4896,Shell Technology Ventures,NLD,Rijswijk,1,1,0,2,0.0
4897,SMH Private Equity Group,USA,Houston,2,1,1,0,2.68
4898,The Argentum Group,USA,New York,2,2,0,0,0.83
4899,Primaxis Technology Ventures,CAN,Ontario,4,4,0,0,1.4
49,Storm Ventures,USA,SF Bay,93,47,6,19,13.16
490,YEurope,AUT,Vienna,2,2,0,5,3.58
4900,Stephens Group,USA,Little Rock,3,2,0,1,4.53
4901,Leeds Equity Partners,USA,New York,1,1,0,0,0.0
4903,Shoreline Venture Management,USA,SF Bay,1,1,0,0,0.0
4904,Capital18,IND,New Delhi,2,2,0,2,0.09
4905,Spinner Asset Management,USA,New York,2,2,0,0,0.61
4906,BC Select Fund,unknown,unknown,1,1,0,0,0.0
4907,State Bank of India,IND,Mumbai,1,1,0,0,0.0
4908,Primary Capital,GBR,London,1,1,2,0,0.0
4909,Lacomp Plc,GBR,London,1,1,0,0,0.0
4910,Aegis Capital Group,USA,New York,2,1,0,1,0.34
4911,Accent Capital,USA,Austin,2,1,0,0,0.34
4912,Fortress Capital,USA,Miami,1,1,0,0,0.0
4913,Regiment Capital,USA,Boston,1,1,0,0,0.0
4914,Investment AB Ãresund,SWE,Stockholm,1,1,0,0,0.0
4915,Blue Marble Ventures,USA,Los Angeles,1,1,2,0,0.0
4916,Acta Wireless,USA,Washington DC,3,2,1,10,3.43
4917,Golden Seeds,USA,New York,33,28,2,19,4.51
4918,Accès Capital,CAN,Toronto,2,2,0,0,3.28
4919,Allos Ventures,USA,Indianapolis,7,7,0,3,2.6
492,Velocity Venture Capital,USA,Sacramento,9,8,3,1,2.54
4921,Commerce Bank,USA,Omaha,1,1,0,1,0.0
4922,Proctor NBF Capital Partners,USA,New York,1,1,0,0,0.0
4924,Reliance Capital,IND,Mumbai,1,1,0,0,0.0
4925,Argoquest,ISR,Tel Aviv,1,1,0,0,0.0
4926,SRB Management,USA,Dallas,3,3,0,0,5.11
4927,Magnetar Capital,USA,Chicago,1,1,0,2,0.0
4928,Coghill Capital Management,USA,Chicago,3,3,0,1,6.63
4929,Geneva Venture Partners,unknown,unknown,4,4,0,0,6.47
493,Panorama Capital,USA,SF Bay,39,26,3,21,7.2
4930,Jackson Boulevard Capital Management,USA,Chicago,2,2,0,0,0.34
4931,Sophia Eurolab,unknown,unknown,4,4,0,0,1.51
4933,PhillipCapital,SGP,Singapore,2,2,0,0,6.69
4934,Guide Capital,unknown,unknown,1,1,0,0,0.0
4935,Parker Price Venture Capital,USA,SF Bay,7,5,0,0,2.34
4936,Four Rivers Group,USA,SF Bay,8,7,1,1,3.63
4937,Crestview Partners,USA,New York,2,2,1,0,4.25
4938,MidOcean Partners,USA,New York,1,1,2,1,0.0
494,Peacock Equity,USA,New York,18,14,0,4,3.59
4940,Apple Ventures,unknown,unknown,1,1,0,0,0.0
4941,Omniscient Venture Partners,unknown,unknown,1,1,0,0,0.0
4942,Clairvoyant Capital Services,unknown,unknown,1,1,0,0,0.0
4943,NASA Bioventures,unknown,unknown,1,1,0,0,0.0
4944,Crystal Ball Ventures,unknown,unknown,1,1,0,0,0.0
4945,123 Venture,unknown,unknown,7,5,0,1,5.08
4946,La FinanciÃ¨re de Brienne,unknown,unknown,4,2,0,0,2.73
4947,Seaport Capital,USA,New York,3,3,0,0,4.52
4948,Leukon Investments,unknown,unknown,1,1,0,0,0.0
4949,Highlands and Islands Enterprise,GBR,Scotland,2,2,0,0,1.45
4950,Atheneos Capital,USA,SF Bay,1,1,0,0,0.0
4951,Amundi Private Equity Funds,FRA,Paris,11,10,0,7,3.52
4952,InnoBio Fund,unknown,unknown,6,5,0,0,3.64
4953,Global Asset Fund,DEU,Landshut,2,1,0,0,1.81
4957,firstVentury Equity,unknown,unknown,3,3,0,1,2.21
4959,Nob Hill Capital Management,USA,SF Bay,1,1,0,0,0.0
4960,Mosaic Asset Management,USA,Dallas,1,1,0,0,0.0
4961,Caisse de Depot et Placement du Quebec,CAN,Montreal,7,6,0,3,5.29
4968,B/K Venture Capital,unknown,unknown,1,1,0,0,0.0
4969,FFP Holdings,unknown,unknown,4,4,0,0,7.1
497,Francisco Partners,USA,SF Bay,7,7,4,8,7.64
4971,India Value Fund Advisors Private Limited,IND,Mumbai,2,2,0,0,7.94
4972,Elm Ridge Capital Management,unknown,unknown,2,2,0,0,0.51
4973,MFI Capital,unknown,unknown,2,2,0,0,6.14
4974,Cutlass Capital,USA,Boston,1,1,0,0,0.0
4975,Jaina Capital,FRA,Paris,7,5,1,4,2.99
4976,Indian Angel Network,IND,New Delhi,8,8,0,0,5.93
4977,Cattles Invoice Finance,unknown,unknown,1,1,0,0,0.0
4978,Genesis Capital,USA,Atlanta,2,2,2,0,5.49
4979,France Telecom Technologies Investissements,unknown,unknown,1,1,0,0,0.0
498,M10 GmbH,DEU,Berlin,1,1,0,2,0.0
4980,Cooney Carey,IRL,Dublin,1,1,0,0,0.0
4981,Mayfair Venture Capital,USA,Louisville,1,1,0,0,0.0
4982,FF&P Private Equity,GBR,London,5,5,2,1,4.37
4983,Mirabilis Ventures,USA,Orlando,1,1,0,0,0.0
4986,Mercury Capital Partners,USA,Buffalo,1,1,0,0,0.0
4987,Concord Ventures,ISR,Herzelia,4,4,0,3,2.0
4988,Bell Mobility Investments,CAN,Dorval,1,1,0,0,0.0
4989,Cazenove Private Equity,unknown,unknown,3,3,0,1,0.22
499,Econa AG,DEU,Berlin,3,3,0,4,6.48
4990,TomorrowVentures,USA,SF Bay,62,51,2,11,4.87
4991,CAP-idea,USA,SF Bay,1,1,0,2,0.0
4992,Social Leverage,USA,Phoenix,29,28,2,5,4.93
4993,Wafra Partners,USA,New York,1,1,0,0,0.0
4994,TheMerger,AUT,Vienna,1,1,1,3,0.0
4995,TICC Capital,USA,New York,3,3,0,0,0.76
4996,RFT Investment Company,USA,Atlanta,2,2,0,0,0.99
4998,Hyperion Israel Venture Partners,ISR,Israel - Other,3,3,0,0,1.12
4999,Apropos IT Ventures,ISR,Jerusalem,1,1,0,1,0.0
5,Meritech Capital Partners,USA,SF Bay,64,52,0,7,10.8
50,Labrador Ventures,USA,SF Bay,44,24,0,7,8.5
500,KPG Ventures,USA,SF Bay,18,14,0,4,6.01
5001,Mayo Medical Ventures,unknown,unknown,3,2,0,0,7.23
5002,S-REFIT Regionaler Finanzierungsfonds fÃ¼r Innovationen und Technologieunternehmen,DEU,Regensburg,3,3,0,0,6.06
5003,Surdna Foundation,USA,New York,1,1,0,0,0.0
5005,Dagesh F.K.,unknown,unknown,1,1,0,0,0.0
5006,SugarOak,USA,Washington DC,2,1,2,0,0.9
5007,London Seed Capital,GBR,London,3,3,0,2,0.23
5008,TechFund Capital,FRA,Paris,8,7,0,0,2.31
5009,Financiere De l'Echiquier,FRA,Paris,4,4,0,1,2.31
5010,Mellon Ventures,USA,Pittsburg,3,2,0,2,1.25
5011,Herrick Partners,unknown,unknown,1,1,0,0,0.0
5012,SpringBank TechVentures,CAN,Calgary,2,2,0,1,0.89
5013,GCI,unknown,unknown,2,2,0,0,5.18
5014,Redwood Venture Partners,USA,SF Bay,3,2,0,2,1.78
5016,Life Sciences Greenhouse of Pennsylvania,USA,Harrisburg,6,6,0,0,7.19
5017,Telecommunications Development Fund,USA,Washington DC,7,6,0,0,6.52
5018,Health Foundation of Greater Cincinnati,USA,Cincinnati,1,1,0,0,0.0
502,Dace Ventures,USA,Boston,16,11,0,3,8.94
5020,Viola Credit,ISR,Herzeliya,51,41,1,3,13.03
5021,Aurinvest,FRA,Paris,5,5,0,0,7.31
5022,Midi Capital,FRA,toulouse,4,4,0,0,7.18
5023,Investissement Quebec,CAN,Quebec,2,2,0,0,7.8
5024,Draper Associates,USA,SF Bay,26,24,0,2,6.78
5025,Global Finance,GRC,Athens,1,1,0,3,0.0
5027,Aequitas Capital,USA,Portland,1,1,0,2,0.0
5028,Research Triangle Ventures,USA,Raleigh-Durham,3,3,0,0,1.92
503,Comcast Ventures,USA,SF Bay,74,52,1,26,10.0
5030,HSBC Retail Services,USA,Chicago,1,1,0,1,0.0
5031,Outfitter Ventures,unknown,unknown,1,1,0,0,0.0
5032,Goldman Ventures,unknown,unknown,1,1,0,0,0.0
5033,Lewis Trust Group,GBR,London,2,2,0,0,3.8
5034,The Portland Trust,USA,Columbus,1,1,0,0,0.0
5035,Jammbid Investment Partners,unknown,unknown,1,1,0,0,0.0
5036,JGD Management,USA,New York,1,1,0,0,0.0
5037,CorporaciÃ³n Empresarial de Extremadura,ESP,Spain - Other,1,1,0,0,0.0
5038,KapNord,unknown,unknown,1,1,0,0,0.0
5039,Salten Invest,NOR,Norway - Other,1,1,0,0,0.0
504,G-51 Capital,USA,Austin,8,6,5,6,4.62
5040,Blue Star Capital,GBR,London,1,1,0,0,0.0
5041,Antares Capital,USA,Miami,1,1,0,0,0.0
5042,MP Pension,DNK,unknown,1,1,0,0,0.0
5043,Alliance Fund Managers,GBR,Liverpool,3,3,0,1,0.63
5044,Continental Capital,USA,Wooster,1,1,0,0,0.0
5045,Morgan Keegan Ventures,USA,Memphis,1,1,0,2,0.0
5046,Greenpark Capital,GBR,London,2,2,0,0,0.52
5047,The Hill Companies,CAN,regina,1,1,0,2,0.0
5048,DCA Capital Partners,USA,Sacramento,1,1,0,0,0.0
5049,BtoBfactory Ventures,unknown,unknown,1,1,0,0,0.0
505,Doughty Hanson Technology Ventures,GBR,London,27,19,4,8,7.65
5050,SPRINGfondet,NOR,Oslo,3,3,0,1,7.03
5051,Department of Education,unknown,unknown,1,1,0,0,0.0
5052,U.S. Department of Education,USA,Washington DC,1,1,0,2,0.0
5053,Brooke Private Equity Advisors,USA,Boston,3,2,0,0,1.72
5054,Banyan Capital Partners,CAN,Vancouver,2,2,0,0,0.36
5056,New Mexico Angels,USA,Albuquerque,1,1,0,0,0.0
5057,Argan Capital Advisors,GBR,London,2,2,0,0,0.98
5058,Allegra Capital,AUS,Perth,2,2,0,2,4.87
5059,Osprey Ventures,USA,unknown,3,3,0,2,0.9
506,Aeneas Ventures,USA,Boston,2,1,0,0,1.25
5060,3i Deutschland Gesellschaft für Industriebeteiligungen,unknown,unknown,4,4,0,1,1.14
5061,Dow Pension Funds,unknown,unknown,1,1,0,0,0.0
5062,Aquitaine Creation Investissement,FRA,Pessac,3,3,0,0,2.12
5063,CM-CIC Capital PrivÃ©,unknown,unknown,9,8,0,0,2.78
5064,CIC Investissement Nord,FRA,Paris,1,1,0,0,0.0
5065,Co-Investor,AUS,Sydney,2,2,0,0,1.66
5067,Invesco Perpetual,GBR,Henley-on-Thames,10,9,0,0,3.5
507,General Catalyst Partners,USA,unknown,241,150,6,72,9.9
5070,NDS Group,USA,Omaha,1,1,0,1,0.0
5074,Azimuth Opportunity,unknown,unknown,2,2,0,0,0.08
5075,Stanley Medical Research Institute,USA,Washington DC,1,1,0,0,0.0
5076,Decima Ventures,USA,New York,1,1,0,0,0.0
5077,Bay Area Equity Fund,USA,SF Bay,1,1,0,0,0.0
5078,Latitude Partners,CAN,Toronto,1,1,0,0,0.0
5079,AB Chalmersinvest,SWE,Goteborg,1,1,0,0,0.0
508,Mitsui Ventures,USA,New York,47,34,0,33,7.72
5080,Mithra Ventures,unknown,unknown,1,1,0,0,0.0
5082,TSC BioVenture Capital Corporation,TWN,"Taiwan, Province of China - Othe",1,1,0,0,0.0
5083,BD Ventures,USA,Franklin Lakes,3,3,0,0,0.35
5084,North Coast Technology Investors,USA,Detroit,4,4,0,0,6.49
5085,NovaQuest,USA,Raleigh-Durham,5,3,0,1,6.57
5086,Pound Capital,USA,New York,1,1,0,0,0.0
5087,Merlin Biosciences,unknown,unknown,5,4,0,0,1.86
5088,Mayflower,USA,Boston,1,1,0,0,0.0
5089,Avida Group,DEU,Dusseldorf,2,2,0,0,0.66
509,Sofinnova Ventures,USA,SF Bay,75,52,0,37,8.9
5090,Alpha Associates,CHE,Zurich,3,3,0,2,5.55
5092,S.G.E.C.R.,unknown,unknown,8,8,0,0,3.36
5093,Participatiemaatschappij Vlaanderen,BEL,Brussel,4,3,0,1,4.88
5094,Milestone Partners,USA,Philadelphia,2,2,1,9,2.15
5095,Northleaf Capital Partners,CAN,Toronto,3,1,0,2,3.51
5096,Spirox,TWN,Hsinchu City,1,1,0,0,0.0
5097,Magic Shares,unknown,unknown,1,1,0,0,0.0
5098,NEOTEC,USA,Kent,3,2,0,0,2.75
5099,CIDEM / ACC1Ã,unknown,unknown,1,1,0,0,0.0
51,Cardinal Venture Capital,USA,SF Bay,36,16,0,3,9.05
510,Hummer Winblad Venture Partners,USA,SF Bay,88,50,3,16,15.64
5100,IL&FS Investment Managers,IND,Mumbai,2,2,0,1,1.42
5104,Hanna Ventures,unknown,unknown,3,2,0,0,5.85
5105,T2C2 Capital,CAN,Montreal,4,4,0,1,1.77
5106,RCT BioVentures,USA,Tucson,1,1,0,0,0.0
5107,UCLA Venture Fund,unknown,unknown,1,1,0,2,0.0
5109,CID Equity Capital,USA,Indianapolis,4,4,0,1,7.06
511,Harvard Angel Group,USA,unknown,7,5,0,0,5.13
5110,EGS Healthcare Capital Partners,USA,Rowayton,2,1,0,2,1.08
5114,Tullis-Dickerson,USA,New York,3,3,0,0,2.18
5115,Wachovia Capital Partners,unknown,unknown,2,2,0,3,1.34
5116,Xmark Opportunity Funds,unknown,unknown,1,1,0,0,0.0
5117,Efficacy Capital,USA,San Diego,1,1,0,0,0.0
5118,Tenex Greenhouse Ventures,USA,SF Bay,1,1,0,1,0.0
5119,Sudinnova,FRA,Lyon,5,5,0,0,7.9
512,Octopus,GBR,London,84,67,0,27,8.87
5120,RhÃ´ne-Alpes CrÃ©ation,FRA,Champagne au mont d'or,5,5,0,0,3.2
5121,RhÃ´ne DauphinÃ© DÃ©veloppement,FRA,Grenoble,1,1,0,0,0.0
5124,GMB Mezzanine,USA,Minneapolis,1,1,0,4,0.0
5125,New Silk Route,USA,New York,1,1,0,1,0.0
5126,Velocity Equity Partners,USA,Boston,6,5,0,1,3.35
5128,Brookfield Asset Management,CAN,Toronto,2,2,0,1,3.74
5129,Kickstart Seed Fund,USA,Salt Lake City,15,15,2,16,3.5
5131,Ironwood Capital,USA,Avon,9,9,0,2,7.13
5132,Symphony Capital,USA,New York,1,1,0,0,0.0
5136,Hound Partners,unknown,unknown,1,1,0,0,0.0
5137,Rosalind Capital Partners,USA,Los Angeles,2,2,0,0,3.65
5138,Vencorp Partners,LUX,Luxembourg,1,1,0,0,0.0
5139,Clarion Capital,USA,New York,2,2,0,0,1.28
5140,Highbridge Capital Management,USA,New York,7,6,0,3,8.26
5141,Nite Capital Management,USA,Chicago,4,4,0,0,1.43
5142,Acqua Wellington Asset Management,USA,New York,1,1,0,0,0.0
5143,Oppenheim Pramerica Asset Management,unknown,unknown,1,1,0,0,0.0
5144,Little Gem Life Sciences Capital Management,unknown,unknown,1,1,0,0,0.0
5145,HBK Investments,USA,Dallas,1,1,0,0,0.0
5146,Rodman & Renshaw,USA,New York,1,1,0,2,0.0
5147,SaarlÃ¤ndische Wagnisfinanzierungsgesellschaft,DEU,unknown,1,1,0,0,0.0
5148,Biomedical Investments,ISR,Tel Aviv,2,2,0,0,0.18
5149,Jennison Associates,USA,New York,3,3,0,1,6.54
515,Adams Street Partners,USA,Chicago,69,52,0,116,12.27
5150,Elscint Biomedical Investment,unknown,unknown,1,1,0,0,0.0
5151,Denali Ventures,ISR,Herzelia Pituach,3,2,0,0,6.31
5152,Emerging Technology Partners,USA,Washington DC,3,3,0,0,6.4
5153,Amorçage Rhône Alpes,unknown,unknown,5,4,0,0,4.67
5154,MB Venture Capital Fund,USA,Memphis,3,3,0,0,4.47
5155,Riva y GarcÃ­a Private Equity,ESP,Barcelona,5,5,0,0,5.31
5156,Ruxton Ventures,USA,Washington DC,1,1,0,1,0.0
5158,Extreme Venture Partners,CAN,Toronto,17,15,1,6,4.92
5159,NC IDEA,USA,Raleigh-Durham,7,7,0,0,6.81
516,Argo Global Capital,USA,Boston,8,6,0,3,3.96
5160,Kistefos Venture Capital,NOR,Oslo,1,1,0,0,0.0
5161,VCE Capital Partners,unknown,unknown,1,1,0,0,0.0
5162,Affentranger Associates,CHE,Zurich,1,1,0,0,0.0
5163,VentureLink Diversified Balanced Fund,unknown,unknown,1,1,0,0,0.0
5164,BIOPRO Baden-Wurttemberg,DEU,Stuttgart,1,1,0,0,0.0
5165,MVI Finance,unknown,unknown,1,1,0,0,0.0
5166,Carnegie Asset Management,DNK,DNK,1,1,0,0,0.0
5167,Investment Saskatchewan,unknown,unknown,2,2,0,0,0.56
517,Rustic Canyon Partners,USA,Los Angeles,60,42,0,14,7.93
5170,Artemis,GBR,London,4,3,0,2,6.46
5171,William Currie Group,unknown,unknown,1,1,0,1,0.0
5172,Bayer Healthcare,DEU,Cologne,1,1,0,1,0.0
5173,Lupus Ventures,unknown,unknown,2,1,0,0,1.2
5174,Technofund Flevoland,unknown,unknown,2,1,0,0,1.2
5175,Zygote Ventures,USA,SF Bay,5,3,0,0,3.47
5176,New Vantage Group,USA,Washington DC,4,4,0,3,7.9
5177,WTP Capital,USA,Washington DC,1,1,0,0,0.0
5178,Gould Investments,unknown,unknown,1,1,0,0,0.0
5179,RA Capital Management,USA,Boston,13,12,0,1,7.44
518,Scale Venture Partners,USA,SF Bay,90,51,0,20,10.61
5180,Centrecourt Asset Management,USA,New York,2,2,0,0,0.86
5181,CQVB,CAN,Quebec,1,1,0,0,0.0
5182,"CIIE, IIM Ahmedabad",IND,Ahmedabad,3,3,0,0,4.3
5184,L-EigenkapitalAgentur,DEU,Karlsruhe,2,2,0,0,1.2
5185,SEED Venture,USA,Taunton,1,1,0,1,0.0
5186,Gradus Venture,DEU,Berlin,1,1,0,0,0.0
5188,Avista Capital Partners,USA,New York,1,1,2,3,0.0
5189,Snowbird Capital,USA,Washington DC,1,1,0,0,0.0
519,Steamboat Ventures,USA,Los Angeles,52,34,0,12,10.43
5190,Old City Partners,USA,New York,1,1,0,0,0.0
5191,Eyes of Texas Partners,USA,Houston,1,1,0,1,0.0
5192,The Houston Angel Network,unknown,unknown,2,2,0,1,5.73
5193,Mesa Capital Partners,USA,Santa Fe,1,1,0,0,0.0
5194,HOTventures,unknown,unknown,1,1,0,0,0.0
5195,Sulis Innovation,unknown,unknown,2,2,0,0,1.15
5196,Chevrillon & AssociÃ©s,FRA,Paris,1,1,0,0,0.0
5197,Sitra Ventures,FIN,Helsinki,7,7,0,0,9.44
5198,BioFund Management,FIN,Helsinki,6,6,0,0,1.36
5199,"Hoodless Brennan & Partners, Venture Funding Division",unknown,unknown,2,2,0,0,0.0
52,Tapuz,ISR,Herzliya,1,1,0,3,0.0
520,Square 1 Bank,USA,Raleigh-Durham,35,34,6,25,6.32
5200,RR Group Investments,unknown,unknown,1,1,0,0,0.0
5201,Nomad Venture Fund,unknown,unknown,1,1,0,0,0.0
5202,Century Capital Management,USA,Boston,1,1,0,0,0.0
5203,Aurelia Private Equity,DEU,Germany - Other,4,4,0,0,4.68
5204,"Kodiak Capital Group, LLC",USA,Los Angeles,6,6,2,9,3.17
5205,Lexington Venture,USA,Los Angeles,2,2,0,0,0.96
5206,Kinetic Capital,CAN,Vancouver,1,1,0,0,0.0
5207,IVC Venture Capital,DEU,unknown,1,1,0,0,0.0
5209,OPENAIR Equity Partners,USA,Kansas City,7,7,3,4,3.5
521,IndoUS Venture Partners,IND,Bangalore,21,17,3,6,6.91
5210,Sigefi Ventures Gestion,FRA,Lyon,3,3,0,0,5.54
5211,Axia Capital,USA,Boston,1,1,0,0,0.0
5212,Aube Investissement,FRA,Rosieres Pres Troyes,1,1,0,0,0.0
5213,Champagne Ardenne Croissance,unknown,unknown,1,1,0,0,0.0
5214,Company Guides Venture Partners,unknown,unknown,2,2,0,0,0.19
5215,ANGLE Technology Ventures,GBR,London,1,1,0,1,0.0
5216,Heron Capital,USA,Indianapolis,4,3,0,1,5.82
5217,Laurus Funds,USA,New York,6,3,0,0,1.05
5218,BF Holding,GBR,unknown,1,1,0,0,0.0
5219,Xmark Asset Management,unknown,unknown,3,3,0,0,0.78
522,Split Rock Partners,USA,Minneapolis,49,35,0,12,8.16
5220,Syddansk Venture,unknown,unknown,3,2,0,0,1.32
5221,GMG Capital Partners,USA,New York,7,4,0,1,4.62
5222,Canadian International Capital,CAN,Halifax,2,1,0,0,6.83
5224,WestLB AG,unknown,unknown,1,1,0,2,0.0
5226,BusinessBuilders,unknown,unknown,1,1,0,0,0.0
5228,Rosetta Partners,USA,Chicago,1,1,0,2,0.0
5229,Charleston Angel Partners,USA,Charleston,1,1,0,0,0.0
523,Godel Capital,USA,unknown,1,1,0,0,0.0
5230,Trinity Healthcare Development,USA,Miami,1,1,0,0,0.0
5231,Kingsbridge Capital,GBR,London,3,3,0,0,4.67
5233,ff Venture Capital,USA,New York,71,47,0,6,13.69
5234,Clear Fir Partners,unknown,unknown,3,3,0,0,6.26
5235,Underdog Ventures,USA,Island Pond,1,1,0,0,0.0
5236,SIDBI Venture Capital,IND,Mumbai,3,3,0,0,6.85
5237,General Electric Pension Trust,USA,Fairfield,4,4,0,1,6.58
5238,SIB Innovations,DEU,Dresden,2,2,0,0,1.05
5239,Volito,SWE,Malmo,1,1,0,0,0.0
524,Information City,AUS,Victoria,2,2,0,1,0.16
5240,CIC Vizille Capital Innovation,unknown,unknown,4,4,0,0,4.03
5241,SHAM,unknown,unknown,3,3,0,0,6.19
5242,Scientific Health Development Partners,USA,Dallas,1,1,0,0,0.0
5243,Calvert Research Institute,USA,Raleigh-Durham,1,1,0,0,0.0
5244,Atine Group Oy,FIN,Helsinki,1,1,0,0,0.0
5245,Attica Ventures,GRC,Athens,2,2,0,0,0.67
5246,PME Investimentos,PRT,Porto,1,1,0,0,0.0
5247,Uninvest,ESP,Santiago de Compostela,4,3,0,0,4.84
5248,Finlombarda Gestioni SGR,ITA,Milan,2,2,0,0,5.58
5249,Springboard Capital,USA,Jacksonville,1,1,0,0,0.0
525,Australian Distributed Incubator,AUS,Docklands,2,2,0,0,2.42
5250,Foragen Technologies Management,CAN,Saskatoon SK,1,1,0,0,0.0
5251,Finance Wales Investments,GBR,Cardiff,2,2,0,0,2.02
5252,Ipso Ventures,GBR,London,1,1,0,0,0.0
5253,Partner Kapital,DEU,Munich,1,1,0,0,0.0
5254,Alumni Capital Network,USA,New York,1,1,0,0,0.0
5255,ICE Angels,NZL,Auckland,5,5,0,1,6.76
5256,Mandelbrot Ventures,unknown,unknown,1,1,0,0,0.0
5257,Heznek Fund,unknown,unknown,2,2,0,0,0.08
5258,A&M Investments,USA,San Antonio,1,1,0,0,0.0
5259,Einav Hi-Tech Assets,unknown,unknown,1,1,0,0,0.0
526,Biltmore Ventures,USA,Phoenix,1,1,0,0,0.0
5260,FÃ¶retagsByggarna,SWE,Stockholm,1,1,0,0,0.0
5261,Jumpstart New Jersey Angel Network,USA,Philadelphia,5,4,0,0,8.24
5262,aws Austria Wirtschaftsservice Gesellschaft,unknown,unknown,4,4,0,0,7.0
5263,Eclosion SA,CHE,Geneva,3,1,0,0,6.44
5264,Roudal MDF,unknown,unknown,1,1,0,0,0.0
5265,Humboldt Innovation,DEU,unknown,1,1,0,0,0.0
5266,Campus Companies Venture Capital Fund,IRL,Dublin,2,1,0,0,0.9
5267,The Viking Club,unknown,unknown,4,4,0,0,2.98
5268,Emergent Growth Fund,USA,Gainesville,2,2,0,0,3.38
5269,Bridge Investment Fund,USA,Cleveland,3,2,0,0,6.4
527,Consor Capital,USA,SF Bay,4,3,0,0,4.75
5270,BioScience Managers Limited,AUS,Melbourne,4,3,0,0,7.94
5272,Sigma Capital Group,GBR,Edinburgh,10,8,0,24,3.84
5273,Silicom Ventures,USA,SF Bay,2,1,0,2,0.7
5275,Harlequin Corporate Finance,GBR,Oxon,1,1,0,0,0.0
5276,Envestors Private Investor Club,unknown,unknown,2,2,0,0,1.09
