finOrg_id,name,country_code,city,region,first_investment_at,last_investment_at,investment_rounds,invested_companies,milestones,relationships,years_invested
f:3936,West Coast Capital,unknown,unknown,unknown,2009-09-21,2009-09-21,1,1,0,3,0.0
f:3937,Marshfield Investment Partners,USA,Wausau,Wausau,2007-11-01,2009-11-24,2,1,0,1,2.06
f:3938,Silicon Pastures,USA,Milwaukee,Milwaukee,2007-11-01,2013-09-10,6,4,0,1,5.86
f:3939,CITIC Capital Holdings,HKG,Central,Hong Kong,2009-11-27,2009-11-27,1,1,0,0,0.0
f:394,Quadrangle Group,USA,New York,New York,2008-02-01,2008-10-21,2,2,0,11,0.72
f:3940,FountainVest Partners,HKG,Central,Hong Kong,2009-11-27,2009-11-27,1,1,0,0,0.0
f:3942,EMBL Ventures,DEU,unknown,Germany - Other,2005-04-15,2013-10-02,6,5,0,0,8.47
f:3943,KFW,DEU,Frankfurt am Main,Frankfurt,2009-11-26,2013-08-01,13,13,0,8,3.68
f:3944,WFT,unknown,unknown,unknown,2009-11-26,2009-11-26,1,1,0,0,0.0
f:3945,Keating Capital,USA,Greenwood Village,Denver,2009-11-25,2013-08-14,16,14,4,10,3.72
f:3946,SG Americas Securities,USA,New York,New York,2009-11-30,2009-11-30,1,1,0,0,0.0
f:3947,Willis Stein & Partnes,unknown,unknown,unknown,2009-12-01,2009-12-01,1,1,0,2,0.0
f:3948,Oxford Technology Management,GBR,Oxford,London,2004-04-15,2013-06-25,22,16,0,12,9.19
f:3949,MTI,GBR,Watford,Watford,2005-09-08,2013-02-12,8,7,0,2,7.43
f:3950,Entertainment Ventures,unknown,unknown,unknown,2009-12-02,2009-12-02,1,1,0,2,0.0
f:3951,Hyde Park Angels,USA,Chicago,Chicago,2009-12-02,2013-10-24,20,16,0,46,3.89
f:3952,ALG International LLC,unknown,unknown,unknown,2009-12-02,2009-12-02,1,1,0,0,0.0
f:3953,Bullet Time Ventures,USA,Boulder,Denver,2012-12-13,2013-10-08,2,2,0,0,0.82
f:3954,Spring Capital Asia,CHN,Shanghai,Shanghai,,,0,0,0,2,
f:3956,CEO Ventures,USA,Atlanta,Atlanta,,,0,0,1,2,
f:3958,Landmark Growth Capital Partners,USA,Simsbury,Simsbury,2009-12-03,2009-12-03,1,1,0,2,0.0
f:3959,Equintek,unknown,unknown,unknown,2009-12-04,2009-12-04,1,1,0,0,0.0
f:396,I-Source Gestion,FRA,Paris,Paris,2005-02-22,2013-12-03,35,23,0,8,8.78
f:3961,Better Homes,ARE,Dubai,Dubai,,,0,0,0,0,
f:3964,Aquiline Capital Partners,USA,New York,New York,2009-12-07,2009-12-07,1,1,1,2,0.0
f:3966,Mountain Partners,CHE,St. Gallen,Saint Gallen,2011-04-01,2011-04-01,1,1,0,4,0.0
f:3967,Syngenta Ventures,CHE,Basel,Basel,2009-12-07,2012-09-12,7,6,0,2,2.77
f:3968,Fletcher Spaght Ventures,USA,Boston,Boston,2007-10-24,2013-10-17,15,11,0,13,5.98
f:397,Technology Venture Partners,AUS,Pyrmont,Pyrmont,2005-07-26,2013-07-09,25,16,0,6,7.95
f:3970,Apjohn ventures,USA,Kalamazoo,Kalamazoo,2006-09-07,2009-11-07,2,2,0,3,3.17
f:3974,iAxil,SGP,unknown,Singapore - Other,,,0,0,0,0,
f:3975,Sammons Enterprises,USA,Dallas,Dallas,2007-11-13,2007-11-13,1,1,0,3,0.0
f:3976,CB Health Ventures,USA,Boston,Boston,2004-01-27,2011-11-01,5,2,0,5,7.76
f:3977,Sagamore Bioventures,unknown,unknown,unknown,2007-04-13,2010-03-30,2,1,0,0,2.96
f:3978,Sherbrooke Capital,USA,Newton Lower Falls,Newton Lower Falls,2004-01-27,2013-03-20,6,4,0,0,9.14
f:3979,Novel Bioventures,unknown,unknown,unknown,2004-01-27,2005-05-11,2,2,0,0,1.29
f:3980,CDP Capital Technology Ventures,CAN,Montreal,Montreal,2004-01-27,2005-05-09,3,3,0,4,1.28
f:3981,Evergreen Clean Energy,USA,Provo,Salt Lake City,2009-12-08,2009-12-08,1,1,0,0,0.0
f:3982,Michigan Pre-Seed Capital Fund,USA,Ann Arbor,Detroit,2009-11-08,2013-04-23,11,10,3,3,3.46
f:3983,ventureblue Capital,USA,Cottonwood Heights,Salt Lake City,2009-01-01,2009-03-20,2,2,3,4,0.21
f:3984,Tailwind Capital,USA,New York,New York,2010-03-11,2010-03-11,1,1,0,5,0.0
f:3985,Arizona Bay Technology Ventures,USA,San Francisco,SF Bay,2009-12-09,2011-01-12,2,2,0,3,1.09
f:3986,TVB Capital,unknown,unknown,unknown,2009-11-20,2009-11-20,1,1,0,0,0.0
f:3987,Stonebridge Capital,KOR,Seoul,Seoul,2010-09-01,2013-01-01,7,6,1,4,2.34
f:3988,Principal Life Insurance,unknown,unknown,unknown,2009-12-09,2009-12-09,1,1,0,0,0.0
f:3989,Andean Development,VEN,"Altamira, Caracas",Altamira,2009-12-11,2009-12-11,1,1,0,0,0.0
f:399,Sid R. Bass Associates,unknown,unknown,unknown,2006-01-17,2012-01-01,6,5,0,0,5.95
f:3990,10X Fund LP,unknown,unknown,unknown,2009-02-12,2010-05-10,11,1,0,2,1.24
f:3991,Cascade Fund,GBR,unknown,United Kingdom - Other,2009-11-04,2009-11-04,1,1,0,0,0.0
f:3992,Kilsby,unknown,unknown,unknown,2009-11-04,2009-11-04,1,1,0,0,0.0
f:3993,Debt 1 Options,unknown,unknown,unknown,,,0,0,0,0,
f:3996,Aragon Ventures,USA,Menlo Park,SF Bay,,,0,0,0,3,
f:3997,Siemens Medical Ventures,unknown,unknown,unknown,,,0,0,0,1,
f:3998,Tempus Quo Capital Management,USA,Aventura,Miami,,,0,0,0,1,
f:4,Accel Partners,USA,Palo Alto,SF Bay,2000-02-15,2013-12-05,479,289,0,119,13.8
f:4000,jVen Capital,USA,Potomac,Washington DC,2010-09-28,2012-03-07,2,1,0,1,1.44
f:4001,Mason Wells Biomediacl Fund,USA,Milwaukee,Milwaukee,2007-09-12,2010-09-28,2,1,0,1,3.04
f:4002,Lansdowne Partners,GBR,London,London,2009-12-14,2013-10-11,4,3,0,0,3.82
f:4003,Sverica International,USA,Boston,Boston,2009-12-09,2012-03-09,3,3,0,4,2.25
f:4004,Fusion IP,GBR,Sheffield,Sheffield,2005-08-09,2013-07-18,15,12,0,15,7.94
f:4010,Foundation Equity Corp,CAN,St. Albert,Saint Albert,2005-01-06,2011-07-07,4,4,0,0,6.5
f:4011,Jiangsu Top-Bridge Capital,unknown,unknown,unknown,,,0,0,0,0,
f:4012,VA Angels,CAN,Edmonton,Edmonton,2013-10-25,2013-11-26,2,1,0,1,0.09
f:4013,BTG Pactual,BRA,Sao Paulo,Sao Paulo,2009-12-11,2013-04-01,3,3,0,2,3.3
f:4014,Guggenheim Partners,USA,Chicago,Chicago,2011-08-17,2013-11-07,5,5,0,5,2.23
f:4015,Pluribus Capital Management,unknown,unknown,unknown,,,0,0,0,0,
f:4016,Puette Capital Management,unknown,unknown,unknown,,,0,0,0,1,
f:4017,TrueBridge Capital Partners,USA,Chapel Hill,Raleigh-Durham,2013-09-12,2013-09-12,1,1,0,1,0.0
f:4018,International Investment & Underwriting Limited,IRL,Dublin,Dublin,2008-01-31,2012-10-04,3,2,0,0,4.68
f:4019,SBV Venture Partners,USA,Palo Alto,SF Bay,2006-01-18,2008-01-15,2,1,0,0,1.99
f:4020,Global Cleantech Capital,NLD,Amsterdam,Amsterdam,2008-01-15,2008-01-15,1,1,0,1,0.0
f:4021,Nanostart,DEU,Frankfurt,Frankfurt,2005-11-09,2011-09-12,5,4,0,0,5.84
f:4022,Valley Venture Capital,ISR,Kadima,Kadima,2009-12-14,2009-12-28,2,2,0,0,0.04
f:4025,Bridge Capital Fund,unknown,unknown,unknown,2008-02-26,2008-02-26,1,1,0,0,0.0
f:4026,Yasuda Ventures,unknown,unknown,unknown,2005-05-10,2008-02-26,2,2,0,0,2.8
f:4027,Lehman Brothers Venture Partners,USA,Menlo Park,SF Bay,2005-04-25,2013-01-01,8,8,0,3,7.69
f:4030,Brown Brothers Harriman,USA,Boston,Boston,2008-03-28,2012-08-20,5,5,0,12,4.4
f:4031,Swedish Energy Agency,SWE,Eskilstuna,Eskilstuna,2009-12-15,2013-06-27,3,3,0,2,3.53
f:4032,Tiger Global Management,USA,New York,New York,2007-04-01,2013-12-05,42,33,3,9,6.68
f:4033,Renewal2 Social Investment Fund,CAN,Vancouver,Vancouver,2009-12-15,2009-12-15,1,1,0,2,0.0
f:4035,Dansk Innovation,unknown,unknown,unknown,2009-12-11,2009-12-11,1,1,0,0,0.0
f:4036,MML Capital Partners,GBR,London,London,2009-12-14,2012-02-14,2,2,1,3,2.17
f:4038,Triton Pacific Capital Partners,USA,Los Angeles,Los Angeles,2008-03-06,2008-03-06,1,1,0,2,0.0
f:4039,ProVenture Management,NOR,Trondheim,Trondheim,2006-11-08,2013-06-13,11,8,0,5,6.6
f:4040,Incitia Partners,NOR,Oslo,Oslo,2005-02-23,2013-07-01,3,3,0,0,8.35
f:4041,Oddo Asset Management,FRA,Paris,Paris,2007-10-08,2010-07-20,5,5,0,1,2.78
f:4042,FIER Innovation,unknown,unknown,unknown,2008-02-12,2008-02-12,1,1,0,0,0.0
f:4043,Oddo Generation,unknown,unknown,unknown,2008-02-12,2008-02-12,1,1,0,0,0.0
f:4044,Tower Gate Capital,GBR,Mayfair,London,2008-05-28,2008-05-28,1,1,0,3,0.0
f:4045,Third Millennium Russia Fund,unknown,unknown,unknown,2008-05-28,2008-05-28,1,1,0,1,0.0
f:4046,Navigator Technology Ventures,USA,Cambridge,Boston,2005-09-12,2007-08-27,3,3,0,3,1.95
f:4047,Beacon Angels,USA,Boston,Boston,2006-09-15,2013-06-07,6,5,0,11,6.73
f:4048,Cherrystone,unknown,unknown,unknown,2006-09-15,2012-02-14,3,3,0,0,5.42
f:4049,Granite State Angels,unknown,unknown,unknown,2006-09-15,2013-06-07,2,2,0,0,6.73
f:4050,Maine Angels,unknown,unknown,unknown,2006-09-15,2013-07-30,6,6,0,14,6.87
f:4051,North Country Angels,unknown,unknown,unknown,2006-09-15,2013-06-07,4,3,0,0,6.73
f:4052,Mosaix Ventures,USA,Chicago,Chicago,2005-09-19,2007-09-24,4,4,0,0,2.01
f:4053,Edelson Technology Ventures,USA,Woodcliff Lake,Woodcliff Lake,2006-11-06,2007-11-14,2,2,0,0,1.02
f:4054,MCI Management SA,POL,Warsaw,Warsaw,2006-01-25,2012-10-25,8,8,2,13,6.75
f:4055,GENIUS Venture Capital,DEU,Schwerin,unknown,2008-01-08,2013-09-17,2,2,0,0,5.69
f:4056,Trimaran Capital Partners,USA,New York,New York,2008-02-13,2008-02-13,1,1,0,0,0.0
f:4058,BC Investment Management Corporation,CAN,Victoria,Victoria,2006-05-16,2008-01-31,2,1,0,0,1.71
f:4059,National Institute of Standards and Technology (NIST),USA,Gaithersburg,Washington DC,2007-10-03,2009-12-17,2,2,2,5,2.21
f:4061,Impax Asset Management,GBR,London,London,2008-02-14,2010-01-05,2,2,2,0,1.89
f:4063,Extream Ventures,SGP,unknown,Singapore - Other,,,0,0,2,4,
f:4064,Stars Innovation,DEU,Düsseldorf,Dusseldorf,2008-01-24,2008-01-24,1,1,0,0,0.0
f:4065,JovInvestment Management,unknown,unknown,unknown,2008-02-26,2008-02-26,1,1,0,0,0.0
f:4066,BioCrossroads,USA,Indianapolis,Indianapolis,2006-06-07,2007-10-30,2,2,0,3,1.4
f:4067,Ceres Venture Fund,USA,Evanston,Chicago,2008-01-22,2008-01-25,2,2,0,0,0.01
f:4068,Saad Investments Company,SAU,unknown,Saudi Arabia - Other,2008-03-17,2008-03-17,1,1,0,0,0.0
f:4069,Four Seasons Ventures,USA,Washington,Washington DC,2008-02-22,2008-02-22,1,1,0,0,0.0
f:407,Astegic Ventures,USA,Vienna,Washington DC,,,0,0,0,0,
f:4070,Compass Genetics Investors,unknown,unknown,unknown,2008-02-19,2008-02-19,1,1,0,0,0.0
f:4071,Toucan Capital,USA,Bethesda,Washington DC,2008-02-15,2008-02-15,1,1,0,0,0.0
f:4072,Salt Lake Life Science Angels,USA,Salt Lake City,Salt Lake City,2008-02-15,2010-01-06,3,3,0,0,1.89
f:4073,Q management,unknown,unknown,unknown,2008-02-15,2008-02-15,1,1,0,0,0.0
f:4075,Syntaxis Capital,AUT,Vienna,Vienna,,,0,0,0,0,
f:4076,NIF SMBC Ventures,USA,Palo Alto,SF Bay,2005-02-14,2008-02-01,4,2,0,1,2.96
f:4077,Resona Capital,JPN,Tokyo,Tokyo,2008-02-01,2008-02-01,1,1,0,0,0.0
f:4078,AC Ventures,USA,Sonoma,Sonoma,2008-02-01,2008-02-01,1,1,0,0,0.0
f:4079,Friendly Partners,unknown,unknown,unknown,2008-02-01,2008-02-01,1,1,0,0,0.0
f:408,Tech Coast Angels,USA,Los Angels,Los Angels,2001-01-01,2013-11-11,72,61,0,21,12.86
f:4081,Fund Creation,JPN,Tokyo,Tokyo,2007-02-21,2008-02-01,2,1,0,0,0.94
f:4082,Musket Research Associates,USA,Cambridge,Boston,2008-01-15,2010-11-08,2,2,0,0,2.81
f:4083,Kramer Capital Partners,USA,Stamford,New York,2006-01-01,2008-01-22,2,1,0,0,2.06
f:4085,ZKB Pharma Vision Fund,unknown,unknown,unknown,2008-02-15,2008-02-15,1,1,0,0,0.0
f:4087,Medicis Capital,DEU,Munich,Munich,2008-03-12,2012-03-21,3,2,0,0,4.02
f:4088,PlanetaForex,unknown,unknown,unknown,,,0,0,0,0,
f:409,Newbury Ventures,USA,Redwood Shores,SF Bay,1999-01-01,2013-12-05,22,17,0,14,14.93
f:4090,Laboratorios Ordesa,ESP,Sant Boi de Llobregat (Barcelona),unknown,2008-03-12,2008-03-12,1,1,0,0,0.0
f:4091,Corsabe Capital,ESP,Barcelona,Barcelona,2008-03-12,2008-03-12,1,1,0,0,0.0
f:4092,Symphony 3D Holdings,unknown,unknown,unknown,,,0,0,0,0,
f:4093,IP Group Plc,GBR,London,London,2005-05-23,2013-11-20,31,24,2,38,8.5
f:4094,Top Technology Ventures,GBR,London,London,2005-05-04,2012-05-22,7,5,0,1,7.05
f:4096,Mitsubishi Corporation Life Sciences Venture,USA,Andover,Boston,2007-03-01,2008-01-31,2,2,0,1,0.92
f:4099,RWE Innogy,DEU,Essen,Essen,2008-09-01,2011-03-17,3,3,0,3,2.54
f:41,Kleiner Perkins Caufield & Byers,USA,Menlo Park,SF Bay,1994-02-12,2013-12-11,478,271,0,117,19.83
f:4100,EQT Holdings,HKG,Central,Hong Kong,2013-09-17,2013-09-17,1,1,1,1,0.0
f:4101,Odyssey Investment Partners,USA,New York,New York,2006-02-24,2007-03-20,2,2,2,3,1.07
f:4102,ISB Mainz,unknown,unknown,unknown,2009-04-30,2009-04-30,1,1,0,0,0.0
f:4103,Genesi Capital Partners,unknown,unknown,unknown,,,0,0,0,1,
f:4104,Green Capital Partners,ITA,Milano,Milano,2012-01-01,2012-01-01,1,1,0,2,0.0
f:4105,LS Industrial Systems (KOSE:A010120),unknown,unknown,unknown,2008-01-22,2008-01-22,1,1,0,0,0.0
f:4106,Samsung Ventures America,USA,San Jose,SF Bay,2007-05-30,2009-12-15,7,7,0,0,2.55
f:4107,YFY Global Investment BVI Corp.,unknown,unknown,unknown,2008-01-22,2008-01-22,1,1,0,0,0.0
f:4108,Munich Venture Partners,DEU,Munich,Munich,2007-04-04,2011-05-24,3,2,0,3,4.14
f:4109,3TS Cisco Growth Fund,unknown,unknown,unknown,2009-12-21,2011-10-21,3,3,2,0,1.83
f:4110,MAREX Financial,GBR,London,London,,,0,0,0,0,
f:4114,Greenwich Technology Associates,unknown,unknown,unknown,2009-12-22,2009-12-22,1,1,0,0,0.0
f:4116,GSO Capital Partners,USA,New York,New York,2012-04-12,2013-07-16,3,3,0,1,1.26
f:4117,SAC Capital Advisors,USA,Stamford,New York,2006-06-01,2006-06-01,1,1,0,3,0.0
f:4118,Sankaty Advisors,USA,Boston,Boston,2010-03-16,2010-03-16,1,1,0,53,0.0
f:4119,ZelnickMedia,USA,New York,New York,2010-06-24,2013-03-07,2,2,2,0,2.7
f:4120,Quam,HKG,Central,Hong Kong,,,0,0,0,1,
f:4121,Solon Ventures,GBR,London,London,2009-12-22,2012-05-24,4,3,0,3,2.42
f:4122,Notion Capital,GBR,London,London,2009-12-22,2013-12-04,20,15,2,7,3.95
f:4123,Chandos Fund,GBR,London,London,2009-12-22,2010-06-16,2,2,0,0,0.48
f:4124,CFI,unknown,unknown,unknown,2009-12-20,2009-12-20,1,1,0,0,0.0
f:4125,Rockbrook Advisors,USA,Omaha,Omaha,2008-03-06,2008-03-06,1,1,0,2,0.0
f:4126,Street Capital,CAN,"Toronto, Ontario",Toronto,2005-03-20,2008-02-05,3,2,0,2,2.88
f:4127,Seroba Kernel,IRL,Dublin,Dublin,2005-06-15,2013-12-09,10,8,0,8,8.48
f:413,STN Labs,CAN,Guelph Ontario,Guelph Ontario,2006-05-01,2006-05-01,1,1,0,5,0.0
f:4130,GIV Venture Partners,USA,Radnor,Philadelphia,2005-10-03,2008-03-12,5,5,0,3,2.44
f:4131,Aspen Ventures,USA,Los Altos,SF Bay,2006-03-21,2008-03-12,2,2,0,1,1.98
f:4132,Principia  SGR,ITA,Milan,Milan,2006-01-01,2013-09-02,23,22,0,11,7.67
f:4133,MEP Associates,USA,Eau Claire,Eau Claire,2008-04-10,2008-04-10,1,1,0,0,0.0
f:4135,InLeague,unknown,unknown,unknown,,,0,0,0,1,
f:4136,Perquest,USA,Oakland,SF Bay,,,0,0,0,4,
f:4137,Big Bend 37 Investments,unknown,unknown,unknown,,,0,0,0,1,
f:4138,Mofet Technology Fund,ISR,Herzlia Pituach,Herzlia Pituach,2005-03-18,2006-03-28,2,2,0,0,1.03
f:4139,Ludlow Ventures,USA,Detroit,Detroit,2011-01-01,2013-08-29,22,19,2,4,2.66
f:4140,Okuri Ventures,ESP,Madrid,Madrid,,,0,0,0,8,
f:4141,Pacific Lake Partners,USA,San Mateo,SF Bay,,,0,0,0,2,
f:4142,Karnataka Information Technology Venture Capital Fund,IND,Bangalore,Bangalore,2006-01-01,2006-01-01,1,1,0,1,0.0
f:4144,Alcuin Capital Partners,GBR,London,London,2008-03-01,2008-03-01,1,1,0,3,0.0
f:4146,Centre Capital Developpement,FRA,Orleans,Paris,2006-01-18,2008-01-01,3,2,0,0,1.95
f:4147,Level 10 Capital,USA,Brooklyn,New York,2008-02-07,2008-02-07,1,1,0,0,0.0
f:4148,Spirit Capital Partners,GBR,London,London,2005-08-09,2008-02-14,4,4,0,3,2.52
f:4149,Technion Seed,ISR,Haifa,Haifa,2006-07-27,2008-01-14,3,3,0,3,1.47
f:415,Fritas,unknown,unknown,unknown,2007-08-01,2011-10-20,2,2,0,0,4.22
f:4150,Kalpathi Investments,IND,Chennai,Chennai,2008-03-27,2008-03-27,1,1,0,0,0.0
f:4151,AXM Venture Capital,GBR,London,London,2008-03-13,2013-07-03,6,6,0,0,5.31
f:4152,Women Angels,USA,Miami,Miami,2008-01-22,2011-10-13,3,3,0,0,3.72
f:4153,WestView Capital Partners,USA,Boston,Boston,2005-06-14,2011-09-26,3,3,0,9,6.28
f:4154,London Bay Capital,USA,San Francisco,SF Bay,2009-12-23,2009-12-23,1,1,0,0,0.0
f:4155,10i10 ApS,DNK,Ålsgårde,Denmark - Other,2008-02-19,2008-02-19,1,1,0,0,0.0
f:4158,Bradford Equities Management,USA,White Plains,New York,,,0,0,0,2,
f:4159,Litorina,SWE,Stockholm,Stockholm,2005-01-11,2005-01-11,1,1,2,2,0.0
f:4160,Riverside Partners,USA,Boston,Boston,2010-11-22,2011-05-12,3,3,0,3,0.47
f:4161,Thoma Bravo,USA,Chicago,Chicago,2006-01-09,2013-01-02,2,2,4,6,6.98
f:4162,RBC Technology Ventures,unknown,unknown,unknown,2009-12-28,2009-12-28,1,1,0,0,0.0
f:4163,LG CNS Global,KOR,Seoul,Seoul,,,0,0,0,1,
f:4164,Alta Growth Capital,MEX,Bosques de las Lomas,unknown,,,0,0,1,3,
f:4166,Primaveris,FRA,Marseille,Marseille,2006-02-10,2010-04-08,4,3,0,0,4.16
f:4167,Zapis Capital Group,USA,Westlake,Cleveland,2008-01-31,2011-11-09,2,2,0,1,3.77
f:4168,Triangle Capital Corporation,USA,Raleigh,Raleigh-Durham,2008-03-06,2013-09-19,6,6,1,3,5.54
f:417,Longworth Venture Partners,USA,Waltham,Boston,2005-04-26,2013-10-08,47,30,0,12,8.45
f:4171,Bain Capital,USA,Boston,Boston,2005-06-01,2013-01-15,14,13,1,27,7.62
f:4172,Nazca Capital,ESP,Madrid,Madrid,2011-12-28,2013-11-28,2,2,0,0,1.92
f:4173,Nicom Investissements,FRA,Croissy sur Seine,Croissy-sur-Seine,2008-03-31,2008-03-31,1,1,0,0,0.0
f:4178,Portugam,unknown,unknown,unknown,,,0,0,0,1,
f:418,Jerusalem Capital,ISR,Jerusalem,Jerusalem,2005-11-11,2009-02-18,2,2,0,5,3.27
f:4180,Pulsar Energy Capital,unknown,unknown,unknown,2010-01-05,2010-01-05,1,1,0,0,0.0
f:4181,BMC Ventures,unknown,unknown,unknown,2010-01-05,2010-01-05,1,1,0,0,0.0
f:4182,Lyceum Capital,GBR,London,London,2010-01-05,2011-10-04,5,5,1,1,1.74
f:4183,Fox Paine & Company,USA,Woodside,SF Bay,2010-01-05,2010-01-05,1,1,0,2,0.0
f:4184,Sentinel Capital Partners,USA,New York,New York,2010-01-04,2010-01-04,1,1,0,3,0.0
f:4185,General Motors Investment Management,USA,New York,New York,2005-03-09,2011-01-26,7,6,0,0,5.88
f:4186,Ardour Capital Investments,USA,New York,New York,2008-03-03,2008-03-03,1,1,0,0,0.0
f:4187,Direct Capital Private Equity,NZL,Auckland,Auckland,2005-02-08,2008-03-10,4,4,0,0,3.08
f:4188,SVB India Capital Partners,IND,Mumbai,Mumbai,2005-03-22,2010-01-06,4,3,1,0,4.79
f:4189,Business Link,GBR,Preston,Preston,2009-01-01,2009-01-01,1,1,0,0,0.0
f:419,Gmul,ISR,Tel-Aviv,Tel Aviv,2007-08-01,2007-08-01,1,1,0,0,0.0
f:4190,Seneca Investments,USA,New York,New York,,,0,0,0,1,
f:4191,Constellation Growth Capital,USA,New York,New York,2010-01-06,2011-04-28,2,2,0,0,1.31
f:4192,Portal Capital,USA,Beachwood,Cleveland,2010-01-06,2011-11-09,3,2,0,1,1.84
f:4193,SC Greentech Ventures,USA,Center Harbor,Center Harbor,2007-12-17,2007-12-17,1,1,0,0,0.0
f:4194,Dublin Ventures,unknown,unknown,unknown,2010-01-05,2010-01-05,1,1,0,0,0.0
f:4195,The Bulb,unknown,unknown,unknown,2009-07-02,2009-07-02,1,1,0,0,0.0
f:4196,Prime Partners,SGP,unknown,Singapore - Other,2010-01-07,2010-01-07,1,1,0,3,0.0
f:4198,OSI Pharmaceuticals,unknown,unknown,unknown,2010-01-07,2010-01-07,1,1,0,7,0.0
f:42,Bessemer Venture Partners,USA,Menlo Park,SF Bay,2000-04-17,2013-12-10,283,173,7,72,13.65
f:420,Genesis Partners,ISR,Herzliya Pituach,Herzliya Pituach,2005-02-11,2013-12-09,52,34,0,20,8.82
f:4200,Vendis Capital,BEL,Diegem,unknown,2010-01-07,2013-03-14,2,2,0,0,3.18
f:4201,Natixis Private Equity,FRA,Paris,Paris,2006-07-31,2010-01-08,3,3,0,2,3.44
f:4202,Albion Investors,USA,New York,New York,2008-02-11,2010-05-17,3,3,0,0,2.26
f:4203,China Development Industrial Bank (CDIB),unknown,unknown,unknown,1999-12-10,2013-08-06,3,3,0,2,13.66
f:4205,Viventures,unknown,unknown,unknown,1999-12-10,2002-01-28,2,2,0,4,2.14
f:4206,401kFundAdvice,unknown,unknown,unknown,,,0,0,0,0,
f:4207,UBIK Business Consulting,POL,Warsaw,Warsaw,2009-09-01,2009-09-01,1,1,0,0,0.0
f:4208,The Individuals' Venture Fund,USA,Palo Alto,SF Bay,2005-03-08,2010-11-11,8,6,0,3,5.68
f:4209,Locstein,CHE,Geneva,Geneva,,,0,0,0,0,
f:421,Firefly3 LLC,USA,unknown,Unknown,2007-08-01,2007-08-01,1,1,0,1,0.0
f:4210,Partner Innovation Fund,unknown,unknown,unknown,2009-06-04,2009-06-04,1,1,0,0,0.0
f:4211,Thuja Capital,NLD,Utrecht,Utrecht,2010-01-11,2010-02-11,2,2,0,2,0.08
f:4212,Limburg Ventures,NLD,Maastricht,Maastricht,2010-01-11,2011-05-20,3,3,0,0,1.35
f:4213,NV Industriebank LIOF,NLD,Maastricht,Maastricht,2010-01-11,2010-01-11,1,1,0,0,0.0
f:4214,CRG Capital,AUT,Vienna,Vienna,,,0,0,2,2,
f:4215,Diversified Web Holdings,unknown,unknown,unknown,2009-12-09,2009-12-09,1,1,0,0,0.0
f:4216,Volition Capital,USA,Boston,Boston,2010-03-02,2013-12-05,8,8,2,15,3.76
f:4218,Edge Performance VCT,GBR,London,London,2009-10-22,2009-10-22,1,1,0,0,0.0
f:4219,Liberty Capital Partners,USA,Providence,Providence,2010-01-08,2010-01-08,1,1,0,0,0.0
f:4220,Maranon Capital,USA,Chicago,Chicago,2010-01-12,2013-03-03,3,3,0,2,3.14
f:4221,McKenna Management,USA,Los Altos,SF Bay,2010-01-11,2010-01-11,1,1,0,0,0.0
f:4222,Northshore Partners,unknown,unknown,unknown,2010-01-11,2010-01-11,1,1,0,0,0.0
f:4223,Channel Four Television Corporation Investment arm,unknown,unknown,unknown,2009-10-26,2009-10-26,1,1,0,0,0.0
f:4224,Enjoyventure Management,DEU,Düsseldorf,Dusseldorf,2005-10-06,2013-04-17,7,6,0,0,7.53
f:4225,GrowthGate Capital,BHR,Manama,Manama,2009-10-05,2009-10-05,1,1,0,0,0.0
f:4227,Atlante Ventures,unknown,unknown,unknown,2008-09-01,2013-01-28,6,5,0,0,4.41
f:4229,Sun Mountain Capital,USA,Santa Fe,Santa Fe,2008-06-27,2013-11-04,10,7,2,1,5.36
f:4230,Solstice Capital,USA,Salem,Boston,2003-03-01,2011-06-06,11,10,0,3,8.27
f:4232,Fort Washington Capital Partners Group,USA,Cincinnati,Cincinnati,2005-10-03,2012-10-11,11,9,0,56,7.02
f:4233,DLB Capital,USA,Wilton,Wilton,2007-11-01,2010-01-13,2,2,0,0,2.2
f:4234,Canaccord Financial,USA,Toronto,Toronto,2010-01-13,2010-01-13,1,1,0,0,0.0
f:4239,Point Bonita Partners,USA,San Francisco,SF Bay,,,0,0,0,5,
f:424,FCPR Israel Discovery Fund,USA,unknown,Unknown,2007-09-01,2007-09-01,1,1,0,0,0.0
f:4240,Guardian Capital Partners,USA,Wayne,Philadelphia,2011-09-06,2011-09-06,1,1,0,16,0.0
f:4242,iJAM,unknown,unknown,unknown,2007-01-01,2007-01-01,1,1,0,0,0.0
f:4244,Cradle,USA,Dallas,Dallas,2009-01-01,2011-06-10,2,2,0,0,2.44
f:4245,LDC,GBR,London,London,2009-10-26,2013-11-05,17,17,0,90,4.03
f:4246,K.S.C.C.,unknown,unknown,unknown,2009-10-08,2009-10-08,1,1,0,0,0.0
f:4247,Old Second National Bank,USA,Aurora,Chicago,,,0,0,0,0,
f:4248,TPG Biotechnology Partners,USA,San Francisco,SF Bay,2010-02-14,2011-06-27,7,7,0,2,1.36
f:4249,Pangaea Ventures,CAN,Vancouver,Vancouver,2007-07-31,2013-12-11,15,12,0,8,6.37
f:425,Kraft Group,USA,Foxborough,Foxborough,2007-09-01,2013-07-22,6,4,0,4,5.89
f:4251,Aster Capital,FRA,Paris,Paris,2005-02-11,2013-10-14,15,13,2,17,8.67
f:4252,Internet Investment Fund (IIF),POL,Kraków,Krakow,,,0,0,0,2,
